Initialized
Press Enter to quit...
Connected
(574.371, 0.521349)
(592.331, 0.523049)
(610.031, 0.525249)
(625.591, 0.526721)
(638.775, 0.527711)
(646.76, 0.528266)
(652.299, 0.528066)
(655.535, 0.528008)
(656.991, 0.527781)
(656.999, 0.527833)
(655.182, 0.527953)
(649.218, 0.527578)
(637.101, 0.526441)
(619.808, 0.527021)
(602.446, 0.527437)
(585.116, 0.526713)
(566.529, 0.526677)
(547.631, 0.52718)
(529.27, 0.526195)
(511.524, 0.525744)
(495.953, 0.525838)
(483.042, 0.524864)
(474.631, 0.524014)
(470.438, 0.523797)
(465.245, 0.522759)
(463.2, 0.522338)
(463.199, 0.522515)
(465.654, 0.522148)
(472.619, 0.521743)
(489.145, 0.521092)
(511.159, 0.520775)
(537.433, 0.52125)
(564.205, 0.519598)
(592.875, 0.51814)
(624.846, 0.517186)
(656.815, 0.51475)
(693.155, 0.513058)
(729.208, 0.512624)
(761.515, 0.508496)
(797.818, 0.505474)
(834.767, 0.503158)
(872.762, 0.500326)
(904.918, 0.502286)
(938.795, 0.505309)
(973.771, 0.502447)
(1011.38, 0.499489)
(1046.31, 0.493148)
(1079.4, 0.488481)
(1109.72, 0.489674)
(1136.93, 0.491158)
(1165.99, 0.487892)
(1199.88, 0.484039)
(1231.39, 0.484013)
(1258.87, 0.479989)
(1280.31, 0.476154)
(1307.63, 0.475214)
(1332.86, 0.469237)
(1356.5, 0.466643)
(1380.11, 0.46414)
(1398.79, 0.465048)
(1416.81, 0.465664)
(1427.14, 0.463196)
(1437.36, 0.457904)
(1446.68, 0.456358)
(1454.35, 0.455723)
(1458.49, 0.455755)
(1461.21, 0.456035)
(1461.22, 0.455375)
(1460.56, 0.454311)
(1455.82, 0.452984)
(1446.71, 0.454344)
(1429.8, 0.454254)
(1410.16, 0.451972)
(1392.5, 0.452038)
(1368.76, 0.453668)
(1346.76, 0.453888)
(1325.1, 0.453369)
(1304.3, 0.457912)
(1279.43, 0.459145)
(1256.94, 0.469487)
(1233.53, 0.472913)
(1204.75, 0.47581)
(1179.19, 0.48083)
(1154.02, 0.485574)
(1126.73, 0.49053)
(1100.81, 0.492906)
(1074.73, 0.499203)
(1051.44, 0.504498)
(1027.16, 0.51032)
(1003.02, 0.518546)
(976.294, 0.525149)
(952.629, 0.532007)
(928.163, 0.538296)
(905.788, 0.542238)
(880.595, 0.547043)
(855.674, 0.55445)
(831.564, 0.564368)
(807.453, 0.571482)
(784.283, 0.57686)
(759.159, 0.580723)
(735.705, 0.58186)
(714.274, 0.583341)
(695.277, 0.584571)
(676.252, 0.586095)
(657.964, 0.586321)
(639.221, 0.585497)
(621.756, 0.582849)
(606.009, 0.580549)
(590.737, 0.57828)
(575.592, 0.575677)
(561.406, 0.573891)
(545.035, 0.571189)
(530.63, 0.569605)
(519.007, 0.568268)
(507.892, 0.567464)
(498.727, 0.566278)
(487.846, 0.563892)
(477.202, 0.560929)
(468.596, 0.55821)
(462.412, 0.556591)
(457, 0.554796)
(453.133, 0.553658)
(449.295, 0.552286)
(446.726, 0.551049)
(443.303, 0.549797)
(440.651, 0.548318)
(438.124, 0.546808)
(435.91, 0.545684)
(433.745, 0.544442)
(432.179, 0.54346)
(431.026, 0.542635)
(429.958, 0.541879)
(428.265, 0.540285)
(426.952, 0.538907)
(426.084, 0.537947)
(425.602, 0.537147)
(425.173, 0.536507)
(424.891, 0.536027)
(424.735, 0.53557)
(424.604, 0.535163)
(424.438, 0.534454)
(424.297, 0.53387)
(424.373, 0.533082)
(424.467, 0.532365)
(424.665, 0.531331)
(424.914, 0.530661)
(425.238, 0.530138)
(425.693, 0.528884)
(425.962, 0.528383)
(426.648, 0.527482)
(427.343, 0.527074)
(427.897, 0.526768)
(428.532, 0.526861)
(429.105, 0.526859)
(429.978, 0.526884)
(430.842, 0.526851)
(431.698, 0.526743)
(432.672, 0.526705)
(433.637, 0.526706)
(434.411, 0.526641)
(435.14, 0.526602)
(435.804, 0.52659)
(436.616, 0.52657)
(437.317, 0.526558)
(437.886, 0.526602)
(438.392, 0.526721)
(438.739, 0.526785)
(438.998, 0.526939)
(439.221, 0.527082)
(439.41, 0.527183)
(439.562, 0.52726)
(439.646, 0.527309)
(439.705, 0.527311)
(439.743, 0.527326)
(439.728, 0.527388)
(439.621, 0.5274)
(439.461, 0.527312)
(439.311, 0.527264)
(439.159, 0.527232)
(439.053, 0.527285)
(439.055, 0.527413)
(439.116, 0.527512)
(439.271, 0.527377)
(439.449, 0.52728)
(439.971, 0.527329)
(440.62, 0.527177)
(441.557, 0.526887)
(442.635, 0.526604)
(444.394, 0.526345)
(446.228, 0.526103)
(447.765, 0.525947)
(449.31, 0.525892)
(450.645, 0.525901)
(451.829, 0.525882)
(452.848, 0.525852)
(453.64, 0.525854)
(454.293, 0.52592)
(454.811, 0.525985)
(455.233, 0.526061)
(455.524, 0.526104)
(455.721, 0.526172)
(455.811, 0.526235)
(455.791, 0.526314)
(455.719, 0.526405)
(455.579, 0.52654)
(455.483, 0.526704)
(454.978, 0.526907)
(454.377, 0.527083)
(453.703, 0.527304)
(452.54, 0.527713)
(451.267, 0.528049)
(449.965, 0.528342)
(448.717, 0.52867)
(447.587, 0.529)
(446.57, 0.529174)
(445.621, 0.529276)
(445.069, 0.529253)
(444.415, 0.528959)
(444.144, 0.528535)
(444.339, 0.52823)
(444.734, 0.527976)
(445.345, 0.527674)
(446.184, 0.527173)
(447.003, 0.5267)
(447.768, 0.526293)
(448.37, 0.52599)
(448.749, 0.525829)
(449.16, 0.525674)
(449.496, 0.52556)
(449.948, 0.525474)
(450.322, 0.525344)
(450.774, 0.525172)
(451.278, 0.524921)
(451.912, 0.524867)
(452.55, 0.524406)
(453.296, 0.523922)
(453.97, 0.523405)
(454.612, 0.523108)
(455.308, 0.522682)
(456.054, 0.522154)
(456.759, 0.521872)
(457.631, 0.521522)
(458.371, 0.521818)
(458.767, 0.521505)
(459.333, 0.521134)
(459.84, 0.520752)
(460.487, 0.52022)
(461.007, 0.519811)
(461.515, 0.519447)
(461.945, 0.519106)
(462.465, 0.518948)
Exited
